/home/orchids/Documents/BTP_Vaishnavi_Joshitha/NewTrial/data/raw/train
100160212.wav	118720
100110259.wav	90240
101830152.wav	349920
002280216.wav	68160
000040029.wav	128480
100500101.wav	94400
001830005.wav	121200
002180424.wav	104320
000100027.wav	114080
000650170.wav	210400
001900429.wav	110400
100480132.wav	117824
101900074.wav	105600
000060460.wav	118400
100780112.wav	210400
002030417.wav	64800
100420338.wav	138560
001350033.wav	85120
100330421.wav	172960
000090494.wav	141440
100320226.wav	67840
000680267.wav	104384
100750338.wav	157760
102100337.wav	124000
102180350.wav	154080
000400043.wav	96560
000370341.wav	107200
101350417.wav	105600
000960319.wav	97760
102240366.wav	47200
102090311.wav	77920
000410190.wav	130560
000630162.wav	123088
001910374.wav	94560
102130140.wav	118560
000600168.wav	132160
001820366.wav	132800
102060003.wav	104944
100370351.wav	102240
001920446.wav	148160
000370240.wav	101920
001890304.wav	117120
002110109.wav	133200
002250322.wav	70080
002240484.wav	61893
000440178.wav	64000
100100424.wav	115040
101400419.wav	82048
100590343.wav	143680
101960183.wav	116800
000250144.wav	95824
000060365.wav	134080
101860087.wav	135840
000560242.wav	58560
102030103.wav	63840
000010327.wav	84160
000310365.wav	116000
000110358.wav	84800
101950075.wav	148800
102040433.wav	75200
000090115.wav	104160
001880143.wav	68000
102100418.wav	96800
100580195.wav	81760
002240376.wav	54560
002030112.wav	88960
100880498.wav	58560
100860418.wav	94080
000990226.wav	114080
000190366.wav	91200
002060041.wav	98736
000010342.wav	208160
102060241.wav	160640
100500016.wav	99680
002280045.wav	60160
102140400.wav	165600
100090038.wav	77920
100330152.wav	128800
000910417.wav	75360
102180310.wav	101600
000490011.wav	92800
000090201.wav	160480
100190197.wav	99680
102090369.wav	122720
100920252.wav	68000
101980072.wav	210880
000230460.wav	103200
101830235.wav	120800
000840379.wav	94400
002130197.wav	151040
002260304.wav	70560
001870002.wav	72624
100110252.wav	87040
100560027.wav	91200
101890183.wav	149920
100320187.wav	100960
001000065.wav	108000
002130408.wav	172960
102140481.wav	96320
100390144.wav	171360
101860401.wav	80480
100540351.wav	130400
100700314.wav	64320
000170377.wav	93280
000780163.wav	361280
100310274.wav	88640
100360108.wav	384480
000110278.wav	102080
101360165.wav	158560
000640270.wav	121120
000050053.wav	88000
001950189.wav	238560
102240220.wav	56160
001900387.wav	114720
101360207.wav	76000
100100289.wav	208640
102260063.wav	63840
100500272.wav	192960
002230032.wav	118240
101830196.wav	179680
102110089.wav	83360
100710177.wav	156640
000590200.wav	76800
000120312.wav	72160
001010415.wav	88320
100350362.wav	132800
100590157.wav	128480
000100209.wav	107520
000940049.wav	106384
000350236.wav	81440
100360481.wav	104944
101990194.wav	66560
100590225.wav	89280
000410297.wav	84352
000570166.wav	98400
001880279.wav	61120
102020246.wav	83360
100400259.wav	138240
100710323.wav	159360
102280390.wav	70400
002190047.wav	155056
002000250.wav	172320
101050048.wav	75200
000190225.wav	94240
100350473.wav	82144
002280450.wav	70720
000070285.wav	83200
000160012.wav	101760
100100450.wav	240320
000190353.wav	91680
100950312.wav	141136
101870031.wav	196160
000530281.wav	104640
001360275.wav	75040
100460078.wav	231360
000470117.wav	77760
000750078.wav	104160
102010287.wav	77920
100580399.wav	96000
000770497.wav	132000
100840118.wav	151840
002250406.wav	97120
101060413.wav	215040
102210430.wav	94240
100990240.wav	116480
000560442.wav	74720
100780026.wav	176800
002120041.wav	171680
101360071.wav	101920
100540451.wav	89760
100220030.wav	162560
000190113.wav	170080
001360326.wav	60208
101050105.wav	67520
002200229.wav	71488
100050128.wav	157280
101370220.wav	113328
001950340.wav	121600
102110050.wav	91200
002020347.wav	131504
002020355.wav	81760
000650090.wav	220960
000400315.wav	103040
102060301.wav	107040
100450200.wav	188160
101910483.wav	140000
101870162.wav	95360
001950180.wav	144320
002200323.wav	74080
100850158.wav	98240
100040397.wav	66080
000660469.wav	91520
100300088.wav	98720
000230379.wav	227840
100390493.wav	81280
101400485.wav	112000
001850032.wav	79200
000430402.wav	71360
002190202.wav	76400
101050372.wav	94096
101970009.wav	153328
001310171.wav	74560
001020019.wav	169776
101010225.wav	75520
100780195.wav	164160
000680170.wav	106880
100700182.wav	93120
101870414.wav	111360
001370480.wav	135792
000880468.wav	84000
101900323.wav	169920
000650407.wav	45440
100300122.wav	96960
001050265.wav	103840
002140343.wav	116320
000920136.wav	124624
100990442.wav	82240
100490151.wav	155360
000700422.wav	100480
002120182.wav	112640
000650272.wav	33440
100360386.wav	120480
000500066.wav	72960
100560470.wav	47680
001960011.wav	141280
101370280.wav	98256
100320460.wav	108640
000440072.wav	60960
100460309.wav	144960
002100445.wav	127040
100880005.wav	67520
100070354.wav	119520
102140166.wav	80800
001000069.wav	84320
000640306.wav	89280
101060243.wav	170400
101360423.wav	133280
000710357.wav	71040
102190387.wav	95504
000680445.wav	149440
001310499.wav	95680
102040496.wav	97920
000990291.wav	91520
002230182.wav	61920
000110264.wav	93120
000160356.wav	91200
102020344.wav	141760
100540033.wav	95040
002120145.wav	68960
100070379.wav	77440
000390155.wav	77280
000280212.wav	108160
000360104.wav	115360
000960265.wav	101744
100750097.wav	78880
001840382.wav	97920
101850022.wav	149280
002020363.wav	102400
100370415.wav	108640
101360368.wav	84000
000920315.wav	88224
100650005.wav	91520
000400074.wav	136320
002090420.wav	89600
000590181.wav	190560
101870480.wav	160320
001400139.wav	132624
100090234.wav	131200
000960496.wav	84640
001830026.wav	147520
000700129.wav	61440
100650401.wav	77248
100090197.wav	164800
101070021.wav	92160
101980258.wav	214240
100310140.wav	124320
100730410.wav	76800
002130141.wav	130560
100560007.wav	189280
100350183.wav	90560
100050455.wav	160000
000470304.wav	115840
100470361.wav	118720
001970424.wav	156320
002210091.wav	80688
100750324.wav	152640
102110196.wav	179040
100990175.wav	203840
100460325.wav	177920
100960423.wav	85440
001350203.wav	81760
000240100.wav	72000
100560421.wav	113760
100450446.wav	82080
001890249.wav	158400
102250003.wav	92208
001950454.wav	139040
000580342.wav	110720
001870413.wav	69120
100490335.wav	61344
102000486.wav	71520
001350180.wav	187040
000300447.wav	76320
100990456.wav	82880
000850278.wav	124000
000750212.wav	185760
100370211.wav	101120
000730240.wav	56640
001910376.wav	124288
001830477.wav	207520
100050131.wav	148480
000630243.wav	121600
000570136.wav	343360
100040016.wav	81280
101360297.wav	76480
101960232.wav	118560
101360327.wav	123680
100430309.wav	88000
000460274.wav	78992
002060450.wav	92000
001960302.wav	130400
100850084.wav	100320
000740266.wav	56320
000230183.wav	114240
101000054.wav	95520
101870383.wav	151840
100050412.wav	157440
002060479.wav	157920
100730164.wav	142080
000990009.wav	97520
000840386.wav	100480
100040291.wav	92480
002190386.wav	81056
100600248.wav	133600
001980272.wav	270400
000420450.wav	123840
101850337.wav	146400
100190194.wav	123040
002060363.wav	112160
100960217.wav	77760
102040218.wav	125920
000050082.wav	111200
100700233.wav	103840
102010016.wav	83680
100610320.wav	146240
100070020.wav	188640
002090453.wav	75040
102060046.wav	103232
101870081.wav	195040
102260050.wav	47248
000950082.wav	80640
100660115.wav	170400
100530485.wav	90880
100490272.wav	76512
100610009.wav	129600
001830099.wav	186400
100090209.wav	83680
100950398.wav	167040
101830166.wav	221760
000020192.wav	109920
000240042.wav	71360
100670043.wav	85760
100360257.wav	68000
101000359.wav	124320
001400280.wav	126736
001820119.wav	131200
000910271.wav	103840
100020218.wav	87680
000320217.wav	92960
002250433.wav	77120
000050358.wav	66400
102060193.wav	180320
100880455.wav	54880
001890029.wav	64000
000430293.wav	66720
000100366.wav	88960
002250086.wav	89280
101010386.wav	70720
002230222.wav	77440
102130039.wav	213120
100190477.wav	94240
000160346.wav	130864
002240160.wav	78240
001840042.wav	101440
002190162.wav	86880
000230230.wav	95040
100960226.wav	88960
002040303.wav	138880
100130486.wav	75040
000050052.wav	98240
101820374.wav	54560
102270477.wav	74000
100770099.wav	251680
000390041.wav	192000
100390453.wav	88000
000040140.wav	86880
100440391.wav	77440
001850026.wav	154720
100780192.wav	365120
002060498.wav	146240
000170078.wav	157600
001840274.wav	78240
100490241.wav	74400
100460233.wav	206080
002060036.wav	110080
102040393.wav	97280
102220232.wav	59360
001050058.wav	110400
000350205.wav	101920
000300006.wav	71200
000110362.wav	79200
102200080.wav	124000
101050162.wav	103200
102140151.wav	96000
101010261.wav	63840
100360284.wav	73280
002090475.wav	168480
002280066.wav	67200
102030176.wav	92320
000420111.wav	221920
102010303.wav	71040
001880447.wav	141120
102140296.wav	116480
100070115.wav	153920
102090171.wav	101920
000910397.wav	64000
100840306.wav	106400
001870086.wav	107200
102240489.wav	76640
001310412.wav	85280
100570170.wav	183360
001050272.wav	120000
102080115.wav	146080
101070022.wav	157920
100220324.wav	71520
001000408.wav	97600
000950413.wav	131504
000250080.wav	159680
002090033.wav	75200
100700134.wav	127680
100340032.wav	88000
002120240.wav	147680
101850194.wav	153280
000700287.wav	57280
102090112.wav	91840
001310117.wav	100960
000590192.wav	88000
102100120.wav	173440
100160090.wav	55040
000700326.wav	62400
001850033.wav	323040
100220215.wav	118400
000390491.wav	76800
101990044.wav	80160
002040396.wav	73600
000750029.wav	112288
102040335.wav	105760
002060420.wav	101568
000770396.wav	120480
000100032.wav	185920
102270429.wav	91792
001950477.wav	126400
100370449.wav	76800
000400410.wav	85920
000190308.wav	107520
000580149.wav	68640
101350219.wav	187840
100770042.wav	112960
102000237.wav	182560
000360122.wav	152480
001980010.wav	103360
000010217.wav	74880
100070163.wav	110080
002110173.wav	100000
100340003.wav	61920
001950386.wav	144160
000680303.wav	101136
000440175.wav	82880
000380424.wav	121440
001050194.wav	63328
001060105.wav	104320
002130227.wav	99200
100740255.wav	77120
000410488.wav	153280
101950402.wav	132640
100120478.wav	149760
002020239.wav	75520
002220422.wav	91200
101880382.wav	70880
001960115.wav	125280
100950049.wav	63776
000920401.wav	96160
000670007.wav	58880
000400378.wav	76000
101830467.wav	203360
100780489.wav	88960
000880034.wav	65600
101350314.wav	182064
100110373.wav	157760
002090312.wav	108480
100640129.wav	89600
101980323.wav	135360
000350480.wav	173600
100710144.wav	90720
101990387.wav	97920
001880176.wav	55040
100240435.wav	76960
000220451.wav	104240
002180126.wav	172320
002200033.wav	137456
101990397.wav	87840
000300441.wav	67520
101830320.wav	89920
000750243.wav	126720
000250291.wav	128000
102020289.wav	118400
000670011.wav	62240
101970357.wav	89600
002030327.wav	64640
100320336.wav	87616
100090021.wav	119040
001010096.wav	60960
100380220.wav	159680
100750491.wav	199040
001990218.wav	62720
100230155.wav	134880
002040255.wav	58560
002060329.wav	147888
102030305.wav	74880
102080058.wav	85920
001880040.wav	95200
100250196.wav	94560
102200071.wav	130800
101870348.wav	118080
000300195.wav	65120
102040098.wav	120960
000960075.wav	104960
100100024.wav	71520
000550072.wav	108800
002270044.wav	56160
000650154.wav	126400
000410419.wav	159680
002270089.wav	66880
000590125.wav	96960
101020299.wav	110880
001870290.wav	154720
100690194.wav	83360
000330143.wav	104160
002020335.wav	96480
100710431.wav	89280
102040285.wav	130240
100920264.wav	128320
100280247.wav	130080
002200272.wav	125760
100600062.wav	121600
000880082.wav	68160
101820457.wav	114576
102190111.wav	171296
101900160.wav	90240
002220331.wav	70000
001310296.wav	89440
000580173.wav	103360
100360421.wav	57120
100780492.wav	194240
001310214.wav	95040
101950008.wav	159360
002130365.wav	226720
101360069.wav	80320
000070337.wav	86240
000600092.wav	141600
002280156.wav	84160
101010258.wav	71200
000910413.wav	68640
100580009.wav	105760
100730045.wav	76800
100230289.wav	120640
101960197.wav	89120
000910154.wav	120800
100040077.wav	119200
100070330.wav	143680
102150294.wav	141760
000780360.wav	199520
100050410.wav	105600
100480026.wav	107360
000710146.wav	105280
100990308.wav	99520
101900087.wav	103840
002000121.wav	107840
000780389.wav	113760
002280355.wav	69952
100050385.wav	156480
100590341.wav	97280
100280359.wav	118880
002030225.wav	114080
002080205.wav	144160
100470441.wav	152000
002090021.wav	97440
000880357.wav	31840
101970413.wav	111200
000430478.wav	104000
000320076.wav	127360
100410429.wav	83840
000650065.wav	210880
000910339.wav	69440
101900155.wav	108320
000850264.wav	58080
100190454.wav	71040
100690401.wav	118080
000410481.wav	64480
101370438.wav	90720
100240458.wav	106720
102090115.wav	117600
101000002.wav	153280
000690353.wav	104160
102090193.wav	94880
000960251.wav	187520
000560168.wav	104960
001370497.wav	96080
000530466.wav	97280
000100399.wav	77440
000350252.wav	111840
001820256.wav	82400
100640321.wav	75200
000590336.wav	168640
100310190.wav	83680
000160499.wav	68320
102100423.wav	70240
102030262.wav	73600
100130137.wav	126880
000690344.wav	76960
100300450.wav	81440
000100098.wav	208640
100650188.wav	84800
001400196.wav	166272
100840148.wav	99040
100400289.wav	144960
100960431.wav	218240
001050241.wav	107680
100230307.wav	117440
100570463.wav	157120
101880296.wav	68000
000430296.wav	76320
001020103.wav	105760
000470482.wav	156480
000750124.wav	221120
100390265.wav	48960
101360125.wav	91840
000330035.wav	171200
100840481.wav	116960
002000204.wav	113760
101910279.wav	163200
000010030.wav	56480
001890336.wav	192000
002080135.wav	93920
001920125.wav	89280
100450051.wav	123584
002080395.wav	155520
100050454.wav	172800
001950109.wav	239040
002270324.wav	67600
000060358.wav	77632
100550101.wav	87680
101950361.wav	56000
100360349.wav	107360
100060425.wav	137760
000860394.wav	74720
000490293.wav	85600
000390028.wav	171120
102070306.wav	114400
102220095.wav	94240
001890384.wav	54240
102130341.wav	181440
001360126.wav	75840
100680205.wav	115040
100480448.wav	126560
100680437.wav	103040
000320180.wav	147680
100550092.wav	80480
100240212.wav	66080
100950239.wav	148640
101920177.wav	175840
101870244.wav	128160
000030402.wav	143520
102080348.wav	111040
100840171.wav	93440
002280400.wav	64480
000040409.wav	90720
000570407.wav	31520
101970481.wav	74880
000350342.wav	158240
100650353.wav	34224
100660240.wav	197440
100250145.wav	125376
000850411.wav	70576
002120139.wav	164800
001830279.wav	137920
002100202.wav	246720
000230099.wav	126720
002240150.wav	73440
100910121.wav	156640
000310090.wav	99680
001370424.wav	66576
102220027.wav	66880
100490001.wav	78880
000840227.wav	98880
102060321.wav	206560
000170240.wav	142080
000560495.wav	65920
101970119.wav	109920
100780224.wav	163360
100630064.wav	100320
101000374.wav	88800
102190304.wav	77120
000190496.wav	58080
100560222.wav	52640
100470491.wav	59680
001010305.wav	158080
102190017.wav	71040
100420048.wav	140160
100240407.wav	107840
000920210.wav	106880
101070379.wav	166240
000640053.wav	137760
100860487.wav	128160
100190384.wav	115712
002200338.wav	82080
000580343.wav	80640
000180100.wav	91680
100770213.wav	128480
100160300.wav	102240
000240309.wav	87040
100680297.wav	87200
100470162.wav	194080
000090394.wav	107040
101060448.wav	185760
101000049.wav	76320
102190343.wav	70720
102270026.wav	64000
002230483.wav	76160
100230366.wav	158400
002080201.wav	98080
102280491.wav	58640
000460217.wav	147040
002030413.wav	70240
102110027.wav	121440
100190243.wav	115840
100040498.wav	146880
000190028.wav	105280
101910260.wav	73760
000320156.wav	143200
000560182.wav	80320
000230349.wav	81920
100500401.wav	59520
000230439.wav	155040
100850452.wav	64960
102130022.wav	172320
100420398.wav	108640
001050459.wav	92160
000990494.wav	82240
100220213.wav	120480
001900328.wav	63376
000420317.wav	133760
100640450.wav	80480
000380230.wav	86880
000630389.wav	135840
101990277.wav	73600
001830009.wav	208640
000650450.wav	81120
000230395.wav	196000
000180344.wav	92480
100680122.wav	154560
100540047.wav	91360
100740210.wav	72000
100450052.wav	148736
001970469.wav	108800
101400208.wav	86208
002020061.wav	130080
100160413.wav	84800
002100088.wav	123040
102190152.wav	102992
100750026.wav	143040
000090009.wav	116800
100500115.wav	85760
102270217.wav	63792
002140161.wav	137280
100310473.wav	168960
000680354.wav	159360
000960373.wav	164000
102140144.wav	137600
001870173.wav	134896
100730006.wav	106880
102030346.wav	150720
100480199.wav	105920
100310311.wav	94240
001950401.wav	176320
000050233.wav	176000
100490324.wav	82880
000380338.wav	113600
100500079.wav	142720
001020358.wav	95680
000450120.wav	161440
001980023.wav	94080
101360384.wav	81280
002030458.wav	90928
102190314.wav	81888
001050062.wav	110240
002080232.wav	177600
102090440.wav	91520
000410301.wav	146560
100650337.wav	52000
002010005.wav	120800
101350140.wav	189920
000340097.wav	84160
102120122.wav	197600
102110125.wav	129920
101920467.wav	200800
102120126.wav	189440
102150141.wav	210720
102070161.wav	92800
102210302.wav	104320
100600045.wav	66720
100650138.wav	171360
100310466.wav	108160
000880010.wav	100800
002090316.wav	109440
000880040.wav	61280
002200242.wav	100000
001910300.wav	65904
102100452.wav	103840
100910264.wav	57920
001910378.wav	126240
002040042.wav	157760
100060445.wav	114400
001370225.wav	168144
100710327.wav	143040
000780351.wav	166400
102140206.wav	189440
000770398.wav	268160
100540073.wav	136320
100500425.wav	81600
000740423.wav	83200
000640152.wav	68960
000550278.wav	122720
000400124.wav	125600
101350478.wav	89760
002070114.wav	84800
002130490.wav	102400
101990351.wav	99840
002100368.wav	124480
001900311.wav	119520
000960185.wav	261120
000750418.wav	103840
100710261.wav	107680
100990332.wav	94880
000920039.wav	82240
000160082.wav	138560
000560252.wav	70400
102180175.wav	253760
000220476.wav	113440
001870281.wav	108960
102190256.wav	102240
001880223.wav	88320
002240077.wav	63360
000600255.wav	127200
100330200.wav	211200
100690361.wav	78560
000950353.wav	162400
002140349.wav	78208
102210247.wav	93936
100500442.wav	111360
001830316.wav	221600
100250038.wav	215360
102100020.wav	101280
101830386.wav	129600
100420109.wav	158240
101370397.wav	60896
002210104.wav	71312
100580045.wav	57920
101980455.wav	205920
101920463.wav	113600
102040370.wav	144160
000360049.wav	97120
100440081.wav	83360
002270476.wav	126672
002230023.wav	87520
002200331.wav	67680
000850130.wav	103040
101360228.wav	68944
100310069.wav	74240
100350488.wav	98080
100990416.wav	96640
100420039.wav	110080
102220473.wav	68640
100470069.wav	127840
101970232.wav	182880
000770243.wav	75360
001070122.wav	146896
100490165.wav	121600
000400279.wav	123840
100430400.wav	68320
001310013.wav	174880
102100475.wav	145280
100390279.wav	79840
002150190.wav	98880
101890223.wav	147040
000780368.wav	217760
000420306.wav	196480
002040372.wav	94400
001060128.wav	114880
002060289.wav	113600
000910012.wav	82560
000090257.wav	79376
100040106.wav	87360
101400014.wav	112992
000490396.wav	135264
002000085.wav	147520
000950366.wav	124480
100310425.wav	125600
100940409.wav	111040
100250440.wav	77440
000250137.wav	93792
000170297.wav	93120
100580350.wav	56800
002090449.wav	112320
000530289.wav	113440
000590407.wav	71200
000450122.wav	111840
000510306.wav	79520
102190436.wav	100960
000340397.wav	86240
100750322.wav	129760
100750186.wav	200480
100340101.wav	76800
002140057.wav	86720
102020015.wav	82080
002220139.wav	83680
000070181.wav	117760
002250439.wav	69920
100420053.wav	79520
002000026.wav	94608
102130368.wav	110240
101820259.wav	72800
002200216.wav	94304
002060051.wav	100656
100640248.wav	89440
100680422.wav	128480
102040148.wav	82720
100920109.wav	66560
102000325.wav	147840
100880313.wav	41280
101920350.wav	123680
102140271.wav	98240
000250384.wav	82400
000410285.wav	92640
001880244.wav	93120
100710329.wav	177280
000630400.wav	100960
002070315.wav	89760
101060142.wav	109600
000580314.wav	57280
102200123.wav	101264
100160229.wav	121440
101840344.wav	91200
000070372.wav	146240
002250346.wav	49920
102210442.wav	72320
100610043.wav	70384
102280489.wav	62880
002210398.wav	68800
100190130.wav	116000
001370229.wav	104016
002110340.wav	167792
102030337.wav	67360
100340348.wav	178240
002030407.wav	85472
101360415.wav	120320
002140489.wav	265760
100420170.wav	200640
100480276.wav	215040
000010266.wav	54560
001350326.wav	113760
101960291.wav	78560
001820203.wav	67200
002280092.wav	81120
002110453.wav	91840
000400139.wav	112000
102060221.wav	175680
000040444.wav	72800
000740257.wav	62720
100740449.wav	52480
000450007.wav	89920
001970355.wav	148640
001970220.wav	62400
000360348.wav	73120
100250487.wav	191840
001920450.wav	158880
102210336.wav	73440
001970114.wav	146400
100070114.wav	102240
100700022.wav	84160
000090004.wav	166240
001820347.wav	100000
000090167.wav	96000
100350433.wav	59200
102220009.wav	81760
001830338.wav	358560
001860095.wav	97440
101870378.wav	280640
100590137.wav	79360
001950166.wav	74880
000460293.wav	151520
100680277.wav	101600
100240312.wav	112000
101010296.wav	75360
000320251.wav	85920
102280297.wav	56000
000300238.wav	85760
101910165.wav	152960
101960079.wav	92640
102200116.wav	110752
101000467.wav	125744
000090189.wav	66720
001950476.wav	95040
001880479.wav	93440
000910385.wav	85440
000600013.wav	108480
000880113.wav	39360
101370348.wav	98240
002010451.wav	92640
001840287.wav	89920
102080268.wav	164640
000380402.wav	82880
000090029.wav	107984
100950244.wav	160720
000860415.wav	100960
100590327.wav	58080
100690372.wav	95200
002250364.wav	94880
001050267.wav	148480
100730183.wav	96160
101060114.wav	111840
000710346.wav	126720
001360390.wav	69760
101920089.wav	218560
100330333.wav	71840
100100291.wav	209120
100030361.wav	75360
101400009.wav	94880
002140239.wav	72000
000560190.wav	64960
002130494.wav	162080
000300214.wav	104640
000300059.wav	51040
102130005.wav	64096
100860348.wav	125600
102060057.wav	123680
000420002.wav	91840
000180473.wav	62880
000610102.wav	155680
100400282.wav	123680
000710268.wav	101280
001310042.wav	142720
002260224.wav	63040
000630227.wav	67200
100640215.wav	97248
100490162.wav	103520
100020281.wav	109600
001920435.wav	191840
001820436.wav	115840
000710113.wav	236480
002020041.wav	137440
100030312.wav	72320
100880269.wav	43360
001900224.wav	104800
002100022.wav	113600
100710055.wav	256480
000640139.wav	107360
002010034.wav	90880
100020450.wav	125760
100740233.wav	89600
000320012.wav	131504
100110289.wav	64800
100350192.wav	164160
002140474.wav	90240
000010391.wav	165120
100510394.wav	80784
100120357.wav	112480
000960123.wav	122400
100710053.wav	134240
002280138.wav	56960
100990136.wav	184320
001310151.wav	128320
002030449.wav	71360
000910089.wav	62080
000670310.wav	93120
100940425.wav	61440
002130244.wav	231520
000940489.wav	75040
101910492.wav	82720
002110003.wav	91056
100340046.wav	135360
000630360.wav	84960
100050069.wav	144480
101890076.wav	73440
100340462.wav	95680
000100130.wav	200160
001980151.wav	144000
100490219.wav	107520
100700148.wav	50080
001050006.wav	185760
100710056.wav	168480
102020082.wav	135360
002200344.wav	59520
000110287.wav	106240
000090392.wav	78720
000740319.wav	56320
100850212.wav	116320
101920430.wav	75680
000240200.wav	103680
002230421.wav	72000
000880038.wav	62832
000050076.wav	139840
101830495.wav	148160
000880155.wav	49600
101370489.wav	78560
000850188.wav	103520
002210255.wav	80640
000090168.wav	81120
000540161.wav	52576
100250135.wav	76016
101060214.wav	143200
001900375.wav	81440
100740061.wav	87680
002040264.wav	114560
100380446.wav	98720
100100228.wav	190240
100770357.wav	178880
100090093.wav	112160
002100087.wav	145760
000700084.wav	110240
000240068.wav	90560
102260061.wav	58560
101060014.wav	126240
100780029.wav	227840
000950272.wav	95360
001890266.wav	80640
100020462.wav	124480
002200259.wav	108960
101860320.wav	163840
101920320.wav	237920
000120041.wav	107520
001840018.wav	118880
102060114.wav	143680
100910246.wav	87840
102190460.wav	82784
100680317.wav	60640
000320454.wav	182080
000190094.wav	107520
000430390.wav	84480
100770135.wav	115520
001980458.wav	142880
100920145.wav	68000
102100432.wav	107840
102250336.wav	85120
101050424.wav	114560
000350376.wav	156320
000640180.wav	88960
100680475.wav	112000
002030062.wav	109280
000220386.wav	105600
001950473.wav	157600
001820154.wav	135520
102240120.wav	112800
000040438.wav	63824
100690286.wav	117760
000560428.wav	75243
002090346.wav	166240
100500351.wav	110240
001020097.wav	125280
100010281.wav	174560
100640039.wav	113440
000490224.wav	116800
100400031.wav	113760
001970225.wav	96640
101870458.wav	61920
001970067.wav	165120
000330046.wav	110080
000190156.wav	155520
000960079.wav	244320
101360152.wav	120800
001850310.wav	109120
100110430.wav	97280
101860188.wav	129600
000370145.wav	160800
000240062.wav	81440
100050170.wav	96480
002260214.wav	61600
001020196.wav	181600
000100165.wav	155840
101890192.wav	87360
000420185.wav	118080
101370462.wav	89952
102030245.wav	77600
000860440.wav	85280
000950317.wav	205440
102210396.wav	53440
101820171.wav	137120
001890319.wav	127360
100310400.wav	83680
100850283.wav	83952
102280046.wav	68960
100460039.wav	132000
000660002.wav	106080
100590280.wav	107040
101400479.wav	154480
100230487.wav	159520
100130102.wav	82880
000400385.wav	97760
102220274.wav	100320
001910255.wav	149920
000130075.wav	98672
100880366.wav	61280
102030284.wav	50720
000750495.wav	133760
001360438.wav	54560
001350240.wav	120320
000590179.wav	112640
000940211.wav	55040
100420007.wav	206720
000220126.wav	96000
100850056.wav	88160
101070078.wav	81280
100910268.wav	137280
100680083.wav	102240
100580105.wav	150880
100710183.wav	129600
000450167.wav	96960
002000280.wav	126096
001960480.wav	90080
100050097.wav	148480
001910289.wav	113600
100530234.wav	89760
002250005.wav	101776
101060323.wav	96800
100740051.wav	58080
100310426.wav	81760
100330295.wav	120336
001020357.wav	98640
100170095.wav	92640
000400390.wav	111520
002180404.wav	131840
001840338.wav	41760
001370231.wav	87088
100600334.wav	113920
101970440.wav	122880
000400149.wav	75520
100070271.wav	83360
100030310.wav	108800
000840064.wav	93760
102010029.wav	90240
000110231.wav	100960
101000481.wav	111376
000850038.wav	84320
100240336.wav	117760
000490463.wav	129920
102060468.wav	125776
002030297.wav	67840
101920373.wav	179360
001060272.wav	93920
100470310.wav	64960
101860384.wav	95360
100550228.wav	92800
100540078.wav	115520
002100060.wav	115840
000390154.wav	119040
100100336.wav	145120
102150239.wav	68480
000710340.wav	64960
101990283.wav	92640
100730374.wav	93600
000060250.wav	93760
102000428.wav	119824
101850320.wav	101120
100240196.wav	104960
000750235.wav	140000
001980140.wav	128160
100580197.wav	67360
100170216.wav	216160
000540068.wav	145760
000580263.wav	70880
100540404.wav	75040
100050405.wav	80640
100510032.wav	125376
001900069.wav	134720
100410276.wav	58400
101890294.wav	161120
100090374.wav	86560
102090467.wav	106400
100070326.wav	157920
100560486.wav	101760
102250133.wav	75200
101860309.wav	120960
000920093.wav	98720
000460254.wav	211360
100780469.wav	138240
100130021.wav	179360
100630267.wav	54080
002000247.wav	112320
002040302.wav	87680
100940404.wav	90400
002270122.wav	104256
102190124.wav	106592
000990460.wav	130704
000050411.wav	106560
100250323.wav	116640
100640033.wav	126560
102010368.wav	93280
000750408.wav	193920
002000061.wav	105280
000310401.wav	74720
000100248.wav	161760
001960466.wav	86720
100500039.wav	88960
100240077.wav	84000
101360170.wav	132000
100470126.wav	136160
000280205.wav	99680
101980288.wav	171520
100130020.wav	186880
000370367.wav	88640
001060474.wav	128480
100700262.wav	56960
102260144.wav	93280
101850251.wav	152480
102190402.wav	150704
000350336.wav	84160
000460099.wav	192160
102190031.wav	135200
000350393.wav	75792
000560113.wav	71360
001900413.wav	91840
000370135.wav	123984
000240073.wav	107680
102250164.wav	72480
000230201.wav	106400
100730388.wav	102080
000560119.wav	103360
102260275.wav	59840
101900259.wav	138240
101000433.wav	124800
100050235.wav	136800
100310500.wav	133120
001370074.wav	96096
102020059.wav	109440
000500287.wav	134880
001020467.wav	80692
000100364.wav	83040
100190260.wav	142720
102030119.wav	83520
101910166.wav	149120
100460295.wav	157920
101850278.wav	228480
100010246.wav	117600
100710322.wav	168800
101840110.wav	109120
101910057.wav	59520
100090288.wav	105120
000950237.wav	143360
100650346.wav	99040
101960307.wav	110080
100710260.wav	130880
000230192.wav	102096
102020009.wav	79360
001960094.wav	110400
101020213.wav	83328
100230184.wav	199680
101830391.wav	190080
100610346.wav	119360
002090364.wav	210720
100120387.wav	78080
001360045.wav	70240
100420056.wav	113280
102250062.wav	76640
100640428.wav	94880
001360047.wav	78720
101010264.wav	55200
100590130.wav	113440
101820190.wav	75360
100740352.wav	52640
001900046.wav	141920
100680325.wav	112320
001870085.wav	164800
101850374.wav	140320
100990093.wav	120800
000590276.wav	103840
